rgn_id,stock_id_taxonkey,year,mean_catch
1,Brachyura-77_490097,2003,5.17197666666667
1,Mustelus-77_500348,2003,1.2068e-4
1,Lutjanus-77_500357,2003,2.58229722222222
1,Epinephelus-77_500366,2003,3.16750083333333
1,Sphyraena-77_500372,2003,1.31513443875
1,Caranx-77_500467,2003,5.84748972222222
1,Kyphosus-77_500477,2003,0.229523571428571
1,Centropomus-77_500504,2003,0.154346944444444
1,Trachinotus-77_500598,2003,0.115004722222222
1,Isurus-77_500638,2003,1.43335642857143
1,Alopias-77_500639,2003,0.603044285714286
1,Sphyrna-77_500693,2003,0.0724714285714286
1,Micropogonias-77_501327,2003,0.767402777777778
1,Thunnus-77_501905,2003,0.00137543995238095
1,Decapterus-77_502102,2003,0.668432350230415
1,Cynoscion-77_502794,2003,2.3e-4
1,Crassostrea-77_590014,2003,2.20174583333333
1,Haliotis-77_590046,2003,3.54463666666667
1,Strombus-77_590051,2003,1.30447611111111
1,Panulirus-77_590083,2003,8.797995
1,Penaeus-77_590096,2003,8.10371388888889
1,Coryphaena_hippurus-77_600006,2003,8.67613183666667
1,Istiophorus_platypterus-77_600077,2003,1.95381327616667
1,Aprion_virescens-77_600084,2003,1.62445
1,Acanthocybium_solandri-77_600089,2003,1.81051981566667
1,Euthynnus_lineatus-77_600098,2003,0.752160083861111
1,Katsuwonus_pelamis-77_600107,2003,1198.04997222222
1,Scomber_japonicus-77_600117,2003,228.262093861111
1,Squalus_acanthias-77_600139,2003,42.0840123529412
1,Thunnus_alalunga-77_600142,2003,134.478301944444
1,Thunnus_albacares-77_600143,2003,473.610460833333
1,Thunnus_obesus-77_600146,2003,139.891123333333
1,Makaira_indica-77_600217,2003,0.249837795111111
1,Makaira_mazara-77_600218,2003,5.27558670066667
1,Tetrapturus_audax-77_600223,2003,12.2209567191944
1,Xiphias_gladius-77_600226,2003,38.7741381111111
1,Joturus_pichardi-77_600338,2003,0.090273185416666707
1,Seriola_lalandi-77_600382,2003,0.297914166666667
1,Selar_crumenophthalmus-77_600387,2003,2.33357825806452
1,Elagatis_bipinnulata-77_600412,2003,0.0377121428571429
1,Isurus_oxyrinchus-77_600752,2003,0.919241022222222
1,Mugil_cephalus-77_600785,2003,9.23694944444444
1,Prionace_glauca-77_600898,2003,0.064461968
1,Lepidocybium_flavobrunneum-77_601042,2003,0.740883283333333
1,Ruvettus_pretiosus-77_601044,2003,2.87193214285714
1,Lampris_guttatus-77_601072,2003,12.2233955555556
1,Megalops_atlanticus-77_601079,2003,2.7488e-6
1,Anchoa_hepsetus-77_601133,2003,0.003459375
1,Alopias_superciliosus-77_602534,2003,0.145729444444444
1,Alopias_vulpinus-77_602535,2003,2.87266388888889
1,Tetrapturus_angustirostris-77_603915,2003,0.00450486895
1,Dosidicus_gigas-77_690206,2003,6.41212603938889
1,Crassostrea_gigas-77_690283,2003,34.6829091666667
1,Marine_animals-77_100000,2004,0.986915084388889
1,Scombroids-77_100036,2004,20.8094223227778
1,"Sharks,_rays,_chimaeras-77_100038",2004,23.9846436111111
1,Marine_fishes_not_identified-77_100039,2004,93.7818268583333
1,Miscellaneous_marine_crustaceans-77_100047,2004,0.867906666666667
1,"Clams,_cockles,_arkshells-77_100056",2004,19.6187486111111
1,Miscellaneous_marine_molluscs-77_100058,2004,9.68745694444444
1,Starfish_and_other_echinoderms-77_100176,2004,0.00614694444444444
1,"Shrimps,_prawns-77_100345",2004,26.5701211111111
1,Gastropoda-77_290006,2004,3.36725705882353
1,Asteroidea-77_290010,2004,0.0254647058823529
1,Echinoidea-77_290011,2004,22.2861222222222
1,Holothuroidea-77_290012,2004,1.1127525
1,Rajiformes-77_300014,2004,12.3246427805556
1,Clupeiformes-77_300028,2004,0.251075515247312
1,Gadiformes-77_300044,2004,0.850145878972222
1,Perciformes-77_300060,2004,1.89371219444444
1,Pleuronectiformes-77_300061,2004,21.7155027777778
1,Teuthida-77_390002,2004,168.55439147575
1,Octopoda-77_390007,2004,0.119479722222222
1,Carcharhinidae-77_400011,2004,2.15752536761111
1,Clupeidae-77_400043,2004,0.0552521875721562
1,Ariidae-77_400145,2004,0.128990277777778
1,Macrouridae-77_400185,2004,0.549951111111111
1,Exocoetidae-77_400206,2004,2.00499419354839e-4
1,Atherinidae-77_400218,2004,0.121211370967742
1,Berycidae-77_400240,2004,12.3582605611111
1,Holocentridae-77_400243,2004,0.221747004608295
